study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB6518	SAMEA2592649	ERX496924	ERR531721	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531721/ERR531721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531721/seqs_Stool453.1260253.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531721
PRJEB6518	SAMEA2592650	ERX496925	ERR531722	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531722/ERR531722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531722/seqs_Saliva11.1260254.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531722
PRJEB6518	SAMEA2592651	ERX496926	ERR531723	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531723/ERR531723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531723/seqs_Stool311.1260191.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531723
PRJEB6518	SAMEA2592652	ERX496927	ERR531724	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531724/ERR531724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531724/seqs_Saliva153.1260334.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531724
PRJEB6518	SAMEA2592653	ERX496928	ERR531725	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531725/ERR531725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531725/seqs_Saliva244.1260186.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531725
PRJEB6518	SAMEA2592654	ERX496929	ERR531726	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531726/ERR531726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531726/seqs_Stool165.1259678.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531726
PRJEB6518	SAMEA2592655	ERX496930	ERR531727	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531727/ERR531727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531727/seqs_Stool203.1260171.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531727
PRJEB6518	SAMEA2592656	ERX496931	ERR531728	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531728/ERR531728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531728/seqs_Saliva236.1259765.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531728
PRJEB6518	SAMEA2592657	ERX496932	ERR531729	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531729/ERR531729.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531729/seqs_Stool171.1259969.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531729
PRJEB6518	SAMEA2592658	ERX496933	ERR531730	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531730/ERR531730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531730/seqs_Stool379.1260224.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531730
PRJEB6518	SAMEA2592659	ERX496934	ERR531731	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531731/ERR531731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531731/seqs_Stool269.1260087.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531731
PRJEB6518	SAMEA2592660	ERX496935	ERR531732	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531732/ERR531732.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531732/seqs_Stool127.1259957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531732
PRJEB6518	SAMEA2592661	ERX496936	ERR531733	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531733/ERR531733.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531733/seqs_Saliva56.1260046.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531733
PRJEB6518	SAMEA2592662	ERX496937	ERR531734	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531734/ERR531734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531734/seqs_Stool177.1260062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531734
PRJEB6518	SAMEA2592663	ERX496938	ERR531735	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531735/ERR531735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531735/seqs_Stool493.1260048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531735
PRJEB6518	SAMEA2592664	ERX496939	ERR531736	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531736/ERR531736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531736/seqs_Stool284.1259937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531736
PRJEB6518	SAMEA2592665	ERX496940	ERR531737	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531737/ERR531737.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531737/seqs_Stool506.1259947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531737
PRJEB6518	SAMEA2592666	ERX496941	ERR531738	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531738/ERR531738.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531738/seqs_Saliva224.1260196.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531738
PRJEB6518	SAMEA2592667	ERX496942	ERR531739	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531739/ERR531739.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531739/seqs_Stool163.1260190.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531739
PRJEB6518	SAMEA2592668	ERX496943	ERR531740	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531740/ERR531740.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531740/seqs_Stool293.1259977.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531740
PRJEB6518	SAMEA2592669	ERX496944	ERR531741	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531741/ERR531741.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531741/seqs_Stool510.1259712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531741
PRJEB6518	SAMEA2592670	ERX496945	ERR531742	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531742/ERR531742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531742/seqs_Saliva9.1260034.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531742
PRJEB6518	SAMEA2592671	ERX496946	ERR531743	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531743/ERR531743.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531743/seqs_Saliva253.1259744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531743
PRJEB6518	SAMEA2592672	ERX496947	ERR531744	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531744/ERR531744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531744/seqs_Stool105.1260239.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531744
PRJEB6518	SAMEA2592673	ERX496948	ERR531745	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531745/ERR531745.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531745/seqs_Saliva195.1259646.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531745
PRJEB6518	SAMEA2592674	ERX496949	ERR531746	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531746/ERR531746.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531746/seqs_Stool141.1259753.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531746
PRJEB6518	SAMEA2592675	ERX496950	ERR531747	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531747/ERR531747.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531747/seqs_Stool325.1259628.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531747
PRJEB6518	SAMEA2592676	ERX496951	ERR531748	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531748/ERR531748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531748/seqs_Stool246.1260342.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531748
PRJEB6518	SAMEA2592677	ERX496952	ERR531749	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531749/ERR531749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531749/seqs_Saliva186.1259854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531749
PRJEB6518	SAMEA2592678	ERX496953	ERR531750	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531750/ERR531750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531750/seqs_Stool179.1260286.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531750
PRJEB6518	SAMEA2592679	ERX496954	ERR531751	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531751/ERR531751.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531751/seqs_Stool525.1259882.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531751
PRJEB6518	SAMEA2592680	ERX496955	ERR531752	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531752/ERR531752.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531752/seqs_Stool173.1260284.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531752
PRJEB6518	SAMEA2592681	ERX496956	ERR531753	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531753/ERR531753.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531753/seqs_Stool33.1259863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531753
PRJEB6518	SAMEA2592682	ERX496957	ERR531754	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531754/ERR531754.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531754/seqs_Saliva78.1259872.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531754
PRJEB6518	SAMEA2592683	ERX496958	ERR531755	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531755/ERR531755.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531755/seqs_Stool162.1259731.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531755
PRJEB6518	SAMEA2592684	ERX496959	ERR531756	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531756/ERR531756.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531756/seqs_Stool13.1259916.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531756
PRJEB6518	SAMEA2592685	ERX496960	ERR531757	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531757/ERR531757.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531757/seqs_Stool169.1259844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531757
PRJEB6518	SAMEA2592686	ERX496961	ERR531758	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531758/ERR531758.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531758/seqs_Saliva183.1260309.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531758
PRJEB6518	SAMEA2592687	ERX496962	ERR531759	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531759/ERR531759.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531759/seqs_Stool161.1260316.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531759
PRJEB6518	SAMEA2592688	ERX496963	ERR531760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531760/ERR531760.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531760/seqs_Stool89.1259944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531760
PRJEB6518	SAMEA2592689	ERX496964	ERR531761	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531761/ERR531761.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531761/seqs_Stool17.1259803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531761
PRJEB6518	SAMEA2592690	ERX496965	ERR531762	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531762/ERR531762.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531762/seqs_Stool355.1259980.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531762
PRJEB6518	SAMEA2592691	ERX496966	ERR531763	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531763/ERR531763.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531763/seqs_Stool390.1259993.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531763
PRJEB6518	SAMEA2592692	ERX496967	ERR531764	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531764/ERR531764.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531764/seqs_Saliva266.1259814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531764
PRJEB6518	SAMEA2592693	ERX496968	ERR531765	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531765/ERR531765.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531765/seqs_Stool50.1260263.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531765
PRJEB6518	SAMEA2592694	ERX496969	ERR531766	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531766/ERR531766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531766/seqs_Stool229.1259830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531766
PRJEB6518	SAMEA2592695	ERX496970	ERR531767	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531767/ERR531767.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531767/seqs_Stool351.1259959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531767
PRJEB6518	SAMEA2592696	ERX496971	ERR531768	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531768/ERR531768.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531768/seqs_Stool310.1259911.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531768
PRJEB6518	SAMEA2592697	ERX496972	ERR531769	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531769/ERR531769.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531769/seqs_Saliva93.1259903.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531769
PRJEB6518	SAMEA2592698	ERX496973	ERR531770	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531770/ERR531770.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531770/seqs_Stool128.1260108.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531770
PRJEB6518	SAMEA2592699	ERX496974	ERR531771	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531771/ERR531771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531771/seqs_Stool1.1260006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531771
PRJEB6518	SAMEA2592700	ERX496975	ERR531772	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531772/ERR531772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531772/seqs_Stool342.1260004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531772
PRJEB6518	SAMEA2592701	ERX496976	ERR531773	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531773/ERR531773.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531773/seqs_Saliva1.1260370.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531773
PRJEB6518	SAMEA2592702	ERX496977	ERR531774	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531774/ERR531774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531774/seqs_Saliva51.1259824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531774
PRJEB6518	SAMEA2592703	ERX496978	ERR531775	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531775/ERR531775.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531775/seqs_Stool291.1259717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531775
PRJEB6518	SAMEA2592704	ERX496979	ERR531776	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531776/ERR531776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531776/seqs_Stool60.1259700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531776
PRJEB6518	SAMEA2592705	ERX496980	ERR531777	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531777/ERR531777.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531777/seqs_Stool107.1259706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531777
PRJEB6518	SAMEA2592706	ERX496981	ERR531778	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531778/ERR531778.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531778/seqs_Stool439.1260098.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531778
PRJEB6518	SAMEA2592707	ERX496982	ERR531779	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531779/ERR531779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531779/seqs_Stool187.1259792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531779
PRJEB6518	SAMEA2592708	ERX496983	ERR531780	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531780/ERR531780.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531780/seqs_Saliva24.1259711.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531780
PRJEB6518	SAMEA2592709	ERX496984	ERR531781	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531781/ERR531781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531781/seqs_Stool346.1260255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531781
PRJEB6518	SAMEA2592710	ERX496985	ERR531782	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531782/ERR531782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531782/seqs_Saliva243.1260028.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531782
PRJEB6518	SAMEA2592711	ERX496986	ERR531783	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531783/ERR531783.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531783/seqs_Stool496.1259822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531783
PRJEB6518	SAMEA2592712	ERX496987	ERR531784	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531784/ERR531784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531784/seqs_Stool242.1259643.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531784
PRJEB6518	SAMEA2592713	ERX496988	ERR531785	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531785/ERR531785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531785/seqs_Stool434.1260430.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531785
PRJEB6518	SAMEA2592714	ERX496989	ERR531786	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531786/ERR531786.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531786/seqs_Stool545.1259817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531786
PRJEB6518	SAMEA2592715	ERX496990	ERR531787	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531787/ERR531787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531787/seqs_Saliva165.1259810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531787
PRJEB6518	SAMEA2592716	ERX496991	ERR531788	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531788/ERR531788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531788/seqs_Stool193.1259634.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531788
PRJEB6518	SAMEA2592717	ERX496992	ERR531789	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531789/ERR531789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531789/seqs_Stool98.1259981.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531789
PRJEB6518	SAMEA2592718	ERX496993	ERR531790	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531790/ERR531790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531790/seqs_Saliva271.1260265.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531790
PRJEB6518	SAMEA2592719	ERX496994	ERR531791	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531791/ERR531791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531791/seqs_Saliva191.1260397.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531791
PRJEB6518	SAMEA2592720	ERX496995	ERR531792	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531792/ERR531792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531792/seqs_Saliva129.1260155.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531792
PRJEB6518	SAMEA2592721	ERX496996	ERR531793	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531793/ERR531793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531793/seqs_Saliva119.1259988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531793
PRJEB6518	SAMEA2592722	ERX496997	ERR531794	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531794/ERR531794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531794/seqs_Stool341.1260368.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531794
PRJEB6518	SAMEA2592723	ERX496998	ERR531795	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531795/ERR531795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531795/seqs_Saliva55.1260183.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531795
PRJEB6518	SAMEA2592724	ERX496999	ERR531796	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531796/ERR531796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531796/seqs_Saliva192.1259890.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531796
PRJEB6518	SAMEA2592725	ERX497000	ERR531797	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531797/ERR531797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531797/seqs_Stool152.1260066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531797
PRJEB6518	SAMEA2592726	ERX497001	ERR531798	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531798/ERR531798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531798/seqs_Stool274.1259805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531798
