Run,Assay Type,AvgSpotLen,BioProject,BioSample,BioSampleModel,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,isol_growth_condt,strain,num_replicons,ref_biomaterial,host_subject_id,source_material_ID,Cultivar,Ecotype,isolate
SRR9205794,WGS,282,PRJNA544527,SAMN11846990,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976691,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0077_h4,PAIRED,RANDOM,GENOMIC,400,164,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,SRS4883205,af_0058_0077_h4,SRP200548,missing,BIOML-A127,missing,missing,,,,,
SRR9205795,WGS,284,PRJNA544527,SAMN11846993,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976690,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0083_b1,PAIRED,RANDOM,GENOMIC,325,133,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,SRS4883204,af_0058_0083_b1,SRP200548,missing,BIOML-A130,missing,missing,,,,,
SRR9205796,WGS,282,PRJNA544527,SAMN11846992,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976689,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0077_h6,PAIRED,RANDOM,GENOMIC,546,223,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,SRS4883203,af_0058_0077_h6,SRP200548,missing,BIOML-A129,missing,missing,,,,,
SRR9205797,WGS,272,PRJNA544527,SAMN11846287,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976688,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_c2,PAIRED,RANDOM,GENOMIC,623,263,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883202,am_0006_0094_c2,SRP200548,missing,BIOML-A143,missing,missing,,,,,
SRR9205798,WGS,270,PRJNA544527,SAMN11846286,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976687,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_c1,PAIRED,RANDOM,GENOMIC,685,288,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883201,am_0006_0094_c1,SRP200548,missing,BIOML-A142,missing,missing,,,,,
SRR9205799,WGS,272,PRJNA544527,SAMN11846285,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976686,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_c12,PAIRED,RANDOM,GENOMIC,699,296,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883200,am_0006_0094_c12,SRP200548,missing,BIOML-A141,missing,missing,,,,,
SRR9205800,WGS,274,PRJNA544527,SAMN11846284,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976685,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_c11,PAIRED,RANDOM,GENOMIC,546,233,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883199,am_0006_0094_c11,SRP200548,missing,BIOML-A140,missing,missing,,,,,
SRR9205801,WGS,270,PRJNA544527,SAMN11846283,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976684,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_c10,PAIRED,RANDOM,GENOMIC,830,355,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883198,am_0006_0094_c10,SRP200548,missing,BIOML-A139,missing,missing,,,,,
SRR9205802,WGS,270,PRJNA544527,SAMN11846282,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976683,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_b9,PAIRED,RANDOM,GENOMIC,643,274,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883196,am_0006_0094_b9,SRP200548,missing,BIOML-A138,missing,missing,,,,,
SRR9205803,WGS,262,PRJNA544527,SAMN11846348,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976682,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_b6,PAIRED,RANDOM,GENOMIC,922,386,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883197,am_0014_0091_b6,SRP200548,missing,BIOML-A204,missing,missing,,,,,
SRR9205804,WGS,274,PRJNA544527,SAMN11846349,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976681,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_b7,PAIRED,RANDOM,GENOMIC,545,233,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883194,am_0014_0091_b7,SRP200548,missing,BIOML-A205,missing,missing,,,,,
SRR9205805,WGS,273,PRJNA544527,SAMN11846346,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976680,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_b4,PAIRED,RANDOM,GENOMIC,764,325,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883193,am_0014_0091_b4,SRP200548,missing,BIOML-A202,missing,missing,,,,,
SRR9205806,WGS,272,PRJNA544527,SAMN11846347,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976679,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_b5,PAIRED,RANDOM,GENOMIC,814,345,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883195,am_0014_0091_b5,SRP200548,missing,BIOML-A203,missing,missing,,,,,
SRR9205807,WGS,272,PRJNA544527,SAMN11846344,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976678,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_b2,PAIRED,RANDOM,GENOMIC,633,269,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883191,am_0014_0091_b2,SRP200548,missing,BIOML-A200,missing,missing,,,,,
SRR9205808,WGS,273,PRJNA544527,SAMN11846345,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976677,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_b3,PAIRED,RANDOM,GENOMIC,698,297,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883192,am_0014_0091_b3,SRP200548,missing,BIOML-A201,missing,missing,,,,,
SRR9205809,WGS,273,PRJNA544527,SAMN11846342,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976676,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_b10,PAIRED,RANDOM,GENOMIC,648,277,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883190,am_0014_0091_b10,SRP200548,missing,BIOML-A198,missing,missing,,,,,
SRR9205810,WGS,272,PRJNA544527,SAMN11846343,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,18-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976675,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0014_0091_b1,PAIRED,RANDOM,GENOMIC,704,297,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883189,am_0014_0091_b1,SRP200548,missing,BIOML-A199,missing,missing,,,,,
SRR9205812,WGS,274,PRJNA544527,SAMN11846288,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976673,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0006_0094_c3,PAIRED,RANDOM,GENOMIC,511,218,Alistipes onderdonkii,ILLUMINA,2019-07-31T00:00:00Z,SRS4883186,am_0006_0094_c3,SRP200548,missing,BIOML-A144,missing,missing,,,,,
SRR9205813,WGS,250,PRJNA544527,SAMN11846529,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,20-May-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976672,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0070_0075_d11,PAIRED,RANDOM,GENOMIC,353,163,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883185,am_0070_0075_d11,SRP200548,missing,BIOML-A29,missing,missing,,,,,
SRR9205814,WGS,253,PRJNA544527,SAMN11846528,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,20-May-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976671,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0070_0075_a11,PAIRED,RANDOM,GENOMIC,76,36,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883187,am_0070_0075_a11,SRP200548,missing,BIOML-A28,missing,missing,,,,,
SRR9205815,WGS,262,PRJNA544527,SAMN11846521,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976670,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0056_f12,PAIRED,RANDOM,GENOMIC,223,89,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883184,af_0058_0056_f12,SRP200548,missing,BIOML-A21,missing,missing,,,,,
SRR9205816,WGS,259,PRJNA544527,SAMN11846520,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976669,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0056_f10,PAIRED,RANDOM,GENOMIC,181,73,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883183,af_0058_0056_f10,SRP200548,missing,BIOML-A20,missing,missing,,,,,
SRR9205817,WGS,257,PRJNA544527,SAMN11846523,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976668,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0056_g12,PAIRED,RANDOM,GENOMIC,376,149,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883182,af_0058_0056_g12,SRP200548,missing,BIOML-A23,missing,missing,,,,,
SRR9205819,WGS,263,PRJNA544527,SAMN11846525,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976666,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0056_h11,PAIRED,RANDOM,GENOMIC,370,147,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883180,af_0058_0056_h11,SRP200548,missing,BIOML-A25,missing,missing,,,,,
SRR9205820,WGS,260,PRJNA544527,SAMN11846524,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976665,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0056_h10,PAIRED,RANDOM,GENOMIC,551,223,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883179,af_0058_0056_h10,SRP200548,missing,BIOML-A24,missing,missing,,,,,
SRR9205821,WGS,269,PRJNA544527,SAMN11846527,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976664,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0067_c3,PAIRED,RANDOM,GENOMIC,524,216,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883178,af_0058_0067_c3,SRP200548,missing,BIOML-A27,missing,missing,,,,,
SRR9205822,WGS,259,PRJNA544527,SAMN11846526,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976663,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0056_h7,PAIRED,RANDOM,GENOMIC,453,181,Bacteroides fragilis,ILLUMINA,2019-07-31T00:00:00Z,SRS4883176,af_0058_0056_h7,SRP200548,missing,BIOML-A26,missing,missing,,,,,
SRR9205823,WGS,267,PRJNA544527,SAMN11846727,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976662,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_g10,PAIRED,RANDOM,GENOMIC,38,17,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883177,am_0171_0071_g10,SRP200548,missing,BIOML-A110,missing,missing,,,,,
SRR9205824,WGS,271,PRJNA544527,SAMN11846726,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976661,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_f8,PAIRED,RANDOM,GENOMIC,105,47,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883175,am_0171_0071_f8,SRP200548,missing,BIOML-A109,missing,missing,,,,,
SRR9205825,WGS,275,PRJNA544527,SAMN11846725,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976660,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_e9,PAIRED,RANDOM,GENOMIC,461,198,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883174,am_0171_0071_e9,SRP200548,missing,BIOML-A108,missing,missing,,,,,
SRR9205826,WGS,273,PRJNA544527,SAMN11846724,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976659,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_e7,PAIRED,RANDOM,GENOMIC,398,173,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883173,am_0171_0071_e7,SRP200548,missing,BIOML-A107,missing,missing,,,,,
SRR9205827,WGS,256,PRJNA544527,SAMN11846723,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976658,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_d12,PAIRED,RANDOM,GENOMIC,1219,512,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883172,am_0171_0071_d12,SRP200548,missing,BIOML-A106,missing,missing,,,,,
SRR9205828,WGS,268,PRJNA544527,SAMN11846722,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976657,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_c7,PAIRED,RANDOM,GENOMIC,1014,429,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883171,am_0171_0071_c7,SRP200548,missing,BIOML-A105,missing,missing,,,,,
SRR9205829,WGS,266,PRJNA544527,SAMN11846721,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976656,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_b8,PAIRED,RANDOM,GENOMIC,1290,538,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883170,am_0171_0071_b8,SRP200548,missing,BIOML-A104,missing,missing,,,,,
SRR9205830,WGS,265,PRJNA544527,SAMN11846720,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976655,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_b7,PAIRED,RANDOM,GENOMIC,1034,434,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883169,am_0171_0071_b7,SRP200548,missing,BIOML-A103,missing,missing,,,,,
SRR9205831,WGS,282,PRJNA544527,SAMN11846899,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976654,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0061_e6,PAIRED,RANDOM,GENOMIC,721,282,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,SRS4883168,af_0058_0061_e6,SRP200548,missing,BIOML-A36,missing,missing,,,,,
SRR9205832,WGS,269,PRJNA544527,SAMN11846729,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976653,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_h10,PAIRED,RANDOM,GENOMIC,58,26,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883167,am_0171_0071_h10,SRP200548,missing,BIOML-A112,missing,missing,,,,,
SRR9205833,WGS,273,PRJNA544527,SAMN11846728,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976652,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0071_g8,PAIRED,RANDOM,GENOMIC,71,31,Bacteroides ovatus,ILLUMINA,2019-07-31T00:00:00Z,SRS4883165,am_0171_0071_g8,SRP200548,missing,BIOML-A111,missing,missing,,,,,
SRR9205834,WGS,265,PRJNA544527,SAMN11847020,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5976651,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0014_f4-BIS,PAIRED,RANDOM,GENOMIC,868,355,Bacteroides thetaiotaomicron,ILLUMINA,2019-07-31T00:00:00Z,SRS4883166,av_0103_0014_f4-BIS,SRP200548,missing,BIOML-A157,missing,missing,,,,,
